"""KRIT1""",0.04497268250932475
"""LAMP2""",0.01005919780003238
"""BAZ1B""",0.03929491093633411
"""ZNF207""",0.05003410090065852
"""POLR3B""",0.05660422924010519
"""RUFY3""",0.009176663147567637
"""ZRANB1""",0.019579938873959313
"""ERP44""",0.027123601945026783
"""PHF20""",0.023561553165438377
"""TOMM34""",0.08373363446030631
"""CENPQ""",0.06183713830576372
"""FAM136A""",0.005790675551356282
"""NSUN2""",0.04346736509042522
"""ZFYVE16""",0.046334815605221846
"""RAI14""",0.15002401712639415
"""PSMA4""",0.06082032314552122
"""MRPS10""",0.023928693244719704
"""RSF1""",0.01271165059811474
"""PITHD1""",0.031207691770902397
"""ATP11B""",0.11948091496810234
"""ATP2B4""",0.21042955465872937
"""MON2""",0.014235538722672515
"""LIMCH1""",0.054169780957866176
"""SLK""",0.0412538452974234
"""MYO9A""",0.014748031208025737
"""SIRT2""",0.09506449725850588
"""PTPN3""",0.04472177387826985
"""SNX13""",0.0642502701704524
"""CYBRD1""",0.18497816785070864
"""RDH11""",0.05974324177752298
"""SMC1A""",0.012512455245376874
"""PVR""",0.06480889988576059
"""ST6GAL1""",0.1963143871256409
"""CLASP1""",0.0024092365947216993
"""ZNF532""",0.0720693768526498
"""DLG1""",0.11202708184370459
"""KIFAP3""",0.10267926490378432
"""PAG1""",0.05959617224868
"""DNAJC10""",0.031210494548926184
"""MOXD1""",0.10965649764300052
"""SESN1""",0.02394010711915196
"""MEF2C""",0.07299419088590808
"""COBLL1""",0.04120748528081085
"""KAT6A""",0.08260873643107765
"""ATRX""",0.024933139601874005
"""DDHD2""",0.0613408098580619
"""GLG1""",0.014053561860222835
"""ST13""",0.11999032585260974
"""DAAM1""",0.05703150883565415
"""EIF5""",0.13629631961634817
"""FMR1""",0.08855176982633062
"""ARMCX3""",0.13687000097309146
"""ZNF106""",0.11365557634459758
"""SPG11""",0.08965448496129196
"""SGK3""",0.08272951428053311
"""UBR5""",0.049338239399875486
"""MED25""",0.08096096707143724
"""TMEM147""",0.007593767977595187
"""LMBR1""",0.08336973886643005
"""PLOD3""",0.029722975364981807
"""NRF1""",0.004557097883399051
"""MEGF9""",0.1292663390862022
