"""DDX55""",0.005582207123775995
"""SLMAP""",0.010810376812211267
"""OSBPL1A""",0.010726974653027844
"""WHSC1""",0.002829888168480275
"""FGFRL1""",0.0073035873682175635
"""KRIT1""",0.001026270429215404
"""PLOD3""",0.0032506426739865426
"""ARHGAP21""",0.01307620840065277
"""AGAP1""",0.0016086342233492753
"""WIBG""",0.004177223262807983
"""PTPN14""",0.011244752107427812
"""RHOQ""",0.009054996275347824
"""SASH1""",0.00965628042679635
"""SACM1L""",0.0029297703692219004
"""WWC2""",0.004372812352396692
"""TOPORS""",0.007898310663627154
"""STARD13""",0.010510685587879055
"""SKP2""",0.0022816337574980204
"""WSB1""",0.005285638132877214
"""ARMCX3""",0.009470907148194666
"""FAM217B""",0.0011495627309153122
"""LAMP2""",0.01231066662988715
"""POLR3B""",0.007940087561504204
"""HIVEP3""",0.009234696727423827
"""SNRNP48""",0.0037575039004716995
"""GAS5""",0.002841726999549743
"""DOCK5""",0.0028179729304692123
"""HERPUD2""",0.0023381821968042403
"""DOCK7""",0.002572204248555317
"""GLG1""",0.0027166661272609344
"""CERS6""",0.020370364369548845
"""TNS3""",0.007039716663251854
"""DMTF1""",0.0007186017642471043
"""MON2""",0.00439321838381974
"""RAI14""",0.002712620399003279
"""CASC5""",0.0008000308619772291
"""APOLD1""",0.010316824624493052
"""SMAP1""",0.0038564467196742034
"""MED25""",0.002093980267350283
"""VPS54""",0.0007440911154462115
"""SLK""",0.0015464994414762468
"""RNF103""",0.0030410244069776476
"""ATMIN""",0.00022508388520549327
"""HIPK3""",0.0007050625590256412
"""PIGX""",0.005151791769395487
"""CYP4V2""",0.006568956339092341
"""SRSF11""",0.0011004890930889572
"""ATP2B4""",0.001894977317699717
"""RAB11FIP2""",0.0005805826999124952
"""SGK3""",0.0033361834434551293
"""RSPRY1""",0.0017482976408772423
"""DOCK10""",0.0035603463893339837
"""SMC1A""",0.000787778220453674
"""ANKRD28""",0.014437327049216365
"""TAF1""",0.0148631783502638
"""ARHGEF12""",0.013023733428209762
"""PCBP1""",0.00461183515166899
"""SNRK""",0.001424068824481446
"""PHTF1""",0.009415446968078733
"""TMEM241""",0.004874015761679025
"""WFS1""",0.001948800433022208
"""DYNC1LI2""",0.001095177069928894
"""DDR2""",0.019530604377569292
"""LMBR1""",0.0027620944696583054
"""ASRGL1""",0.0014513501729209878
"""TRIM44""",0.002331878226191189
"""PAG1""",0.005049394401042601
"""RNF185""",0.0016806720616081986
"""MAP3K2""",0.004811458263245342
"""CPM""",0.0070313078760472075
"""CD47""",0.0017151809907588204
"""EIF2S1""",0.0020350986269803734
"""AKAP9""",0.0004555175974037124
"""ACBD5""",0.004005310839860541
"""TPM1""",0.02512485441194397
"""BAZ1B""",0.003922850773483579
"""SF1""",0.004300676991992924
"""USP7""",0.017936134605071395
"""CLASP1""",0.0029717475938046255
"""GOLGA4""",0.016828234659704126
"""SPATS2L""",0.017380937965824107
"""SESN1""",0.004839323660180892
"""CDK2AP1""",0.007639931801166233
"""ATRX""",0.009714291060704648
"""SEMA5A""",0.00404217390725643
"""NUBPL""",0.010096868740091879
"""GPD1L""",0.003839524173491112
"""MSH6""",0.0018124737227604262
"""TBL1XR1""",0.011455418060001438
"""LYRM7""",0.000952601478262067
"""PARP9""",0.0038211323519071407
"""DTX3L""",0.0011018590765281037
"""BNIP2""",0.00048776780812438794
"""FANCI""",0.007360886645309807
"""SLC17A5""",0.0026141442948032826
"""SGCB""",0.007111714064632935
"""SCRN1""",0.024369853063169945
"""IVNS1ABP""",0.0011020771009154983
"""PALLD""",0.010898623122032422
"""BDH2""",0.002821806682956725
"""EIF5""",0.0005015736378532797
"""AFTPH""",0.002681654893457514
"""TMEM147""",0.013075567646288587
"""TRIM33""",0.009078908709131127
"""TMX4""",0.00611357908639109
"""DAAM1""",0.0014401606704767121
"""ZYG11B""",0.005486014132331603
"""UGGT1""",0.0020505123473074046
"""DCAF10""",0.0010365168343428666
"""RALGPS2""",0.00557182061636489
"""TSNAX""",0.005117497988755446
"""ZNF326""",0.006258593193638459
"""DLG1""",0.0052192696166290485
"""MEGF9""",0.02707673854152123
"""LIMCH1""",0.026033228629366106
"""RUFY3""",0.014074034865637072
"""NIPBL""",0.0023967275333457183
"""MOXD1""",0.028116931720131227
"""TP53BP2""",0.0013619403528280648
"""NR1D1""",0.006412337027563386
"""DUSP10""",0.011682919679015365
"""RSF1""",0.0036663494940601597
"""LCORL""",0.0035495499237684237
"""DNAJC10""",0.003265959598617578
"""EIF4A2""",0.0018272601334058773
"""STXBP5""",0.0015157578593115316
"""ZNF106""",0.008508771407535127
"""ECI2""",0.011477706741898377
"""ISCU""",0.006673372324268043
"""WWP1""",0.0028250228121861486
"""ERP44""",0.004868021619731665
"""CALM1""",0.0037532241943166707
"""BTN3A3""",0.018897095675920916
"""USP47""",0.0027788783406527953
"""NRF1""",0.004068638107546649
"""SCAF11""",0.0005051554983413808
"""SUV420H1""",0.0034606839855787735
"""IRAK1""",0.008207837443708853
"""NSUN2""",0.003076066878771683
"""ZNF207""",0.0013572082050105111
"""MYO9A""",0.0029588027712572026
"""FAM20B""",0.00824505335659761
"""NCSTN""",0.00641660718710657
"""TOMM34""",0.000492605588819361
"""KAT6A""",0.004923722276711519
"""LATS1""",0.002475725526385491
"""ST13""",0.0038779004559722184
"""PHIP""",0.00028565957120626
"""PVR""",0.00367009800380249
"""CCDC34""",0.003128167463124685
"""PHF20""",0.0031089507126920908
"""SOCS4""",0.0011694348524895154
"""FBXL17""",0.002230612093797423
"""CLU""",0.01754642077282637
"""BMPR2""",0.0016457705438901616
"""ZNF217""",0.005403602632115545
"""SETD2""",0.003891971558674052
"""PIAS3""",0.0010454900294358319
"""VPS36""",0.004767495829573081
"""USP34""",0.01418371157186172
"""ACTR2""",0.0018799868398341267
"""STRBP""",0.011006780895710134
"""AP1AR""",0.0011105958164077457
"""GNB4""",0.0068894803570099345
"""RPRD2""",0.0010844667028181664
"""CLIP4""",0.0066574112911987025
"""YME1L1""",0.0007553705392532964
"""DDX46""",0.0029127122766648174
"""RRAGC""",0.0040048983176275725
"""CENPQ""",0.005137342461818777
"""PRRC1""",0.007110625361949593
"""RAB32""",0.01029841598224425
"""ZBTB38""",0.014386263247626124
"""PGRMC2""",0.0007599286587272693
"""AMMECR1L""",0.005289550099391389
"""SREK1""",0.012236493516506628
"""ST6GAL1""",0.0037165863306121132
"""ESYT2""",0.012700505587628485
"""CAPRIN1""",0.000499765946630057
"""UBA1""",0.00261903864682873
"""TMEM170A""",0.007711576084180381
"""LRRC57""",0.0028244649095728503
"""RDH11""",0.00710577299710315
"""SMAD5""",0.009329022468756934
"""VPS26A""",0.0002990936162648452
"""SPPL3""",0.01852799698647651
"""SMARCA4""",0.0027452611044185195
"""AGGF1""",0.0022465777504042136
"""TUBGCP5""",0.0018873373112362327
"""SPRY4""",0.016323764479649613
"""ATP11B""",0.003969465122320917
"""MIR21""",0.016783866016415967
"""COBLL1""",0.0030213452304336716
"""NKTR""",0.005192879733783545
"""THOC2""",0.012753236749870563
"""RAB22A""",0.00927746805894275
"""PKD2""",0.006398470751074825
"""ABCD3""",0.0009753961971809947
"""FBXO3""",0.0004663495746362534
"""MEF2C""",0.007336988983273155
"""LARS""",0.0037376278803928427
"""SUV39H2""",0.00019717006136009288
"""DCP1A""",0.0034695553910428453
"""TWSG1""",0.0024465683690725044
"""PHF20L1""",0.008715890324100056
"""FMR1""",0.006061518266307775
"""SNX13""",0.00338936189784893
"""ZNF532""",0.010127933101060083
"""DDHD2""",0.004860993662528951
"""MALT1""",0.010271723782085846
"""UBR5""",0.005361305251440786
"""SET""",0.009180968167544337
"""SNX30""",0.006773556574798813
"""SLC31A1""",0.004620944327887557
"""GGCX""",0.0007182278795766878
"""CKAP5""",0.00538049029347963
"""CYBRD1""",0.0025995973783079314
"""REV1""",0.002913305634058388
"""SIRT2""",0.0068486192014889
"""ZFYVE16""",0.00025426128677526823
"""AP3M1""",0.00046706634381096345
"""SLC5A3""",0.007562650914887158
"""HPS5""",0.002606651655219106
"""PRPF39""",0.0027428236296953754
"""DERL1""",0.011346853480855078
"""UQCRB""",0.0005469771422284029
"""MED9""",0.005445727525755901
"""GNE""",0.01220818319547789
"""APPL1""",0.0015465651425672793
"""PTPN3""",0.010514770917068633
"""SPG11""",0.00770616265410974
"""KIFAP3""",0.002700991561651028
"""ZRANB1""",0.021837518899352308
"""PSMA4""",0.0016743201880685
"""NOC3L""",0.0070208458104580465
"""PITHD1""",0.002581368389021215
