1.4024061,-1.6450307,0.7886848,-1.4035325,0.43697757,-1.2234583,0.5681065,-0.42790443,-2.0583324,-1.2546954,-1.9416419,1.7802849,-0.24435195,1.466539,-0.7301366,0.85443836,0.45125988,-1.2675202,-1.1610321,-1.7628726,0.26715493
0.8400321,-0.40182558,0.8072272,-0.11508872,-0.19575495,-0.66464734,1.0173697,-1.0001504,-2.0497253,0.45481786,-0.53146446,1.9019276,-0.22912776,0.26719508,-1.4433818,-0.20201291,-1.9842951,-0.7290452,1.5431308,0.76871955,-0.11482853
-0.48905408,-0.9660955,-0.5571843,-0.33780217,0.89241874,0.3856012,0.60642457,0.33325583,-0.69536006,-0.0033237585,-0.21637344,0.16106988,-2.6883464,-0.38120422,-0.19969596,0.55460376,0.58090323,0.5564119,1.7383102,-0.47020096,0.92926925
0.77254105,0.70860696,2.072829,-1.5344402,-0.5963824,0.7713827,-1.6647328,-1.7180196,-1.6493049,-0.41482848,-2.1227496,1.5969983,-0.7450389,-0.16206405,-2.074399,0.11493595,-0.9362608,-0.7942225,2.0289302,-0.112319425,-1.3097945
-1.8227872,-0.8035607,0.74139035,-0.3371763,1.5400859,-0.041851293,-1.1055356,-0.17177926,-0.26872954,-1.2775369,0.29818505,-0.5154914,-0.99819195,2.0645518,-1.5006531,-1.7447993,-0.64938724,1.7687942,-0.101841584,1.5785246,0.85437846
-0.52030694,0.69627506,1.1614037,0.5803296,-0.5977374,0.53814054,-0.7905354,0.8525196,0.69401884,2.1926286,-0.2857231,-0.7772528,-0.23647472,1.7213238,0.9388785,-0.12575127,1.2124639,0.8717323,-0.17857857,1.7571051,0.9947804
0.53814435,-0.2724432,0.99439013,-1.2920973,-0.44217438,-0.4459128,-2.107278,-1.0674912,0.54823357,1.307328,-0.35595173,0.7375794,0.5906101,2.7872832,-1.1908945,-1.050479,-1.9829729,0.13207811,0.18268527,0.863162,-0.19537768
-0.073753774,-0.01850621,0.81292313,-0.18481092,-0.20321059,0.07682673,0.9809642,1.5606993,0.5656932,-0.5762193,1.4073755,0.96663415,0.3222061,-0.5236313,-1.137798,1.5910268,-0.3731532,2.3690617,-0.7550652,-2.4508514,-0.20397502
-0.49034825,0.3809899,0.3080848,-0.7837259,-0.30458015,-1.6035581,1.1483629,-1.4645681,-0.13537994,-0.2570509,-0.5993487,-1.3529705,1.1036078,-0.63828033,0.24833037,0.411501,0.25453058,0.07749449,1.5845923,0.5712081,-0.6713572
-0.80175495,-1.7856427,-0.43065315,1.1270055,0.94239664,-0.50876665,1.886812,1.2615393,0.06587294,0.30198514,1.7590756,0.53349507,-1.4783138,1.2711625,-0.2518088,-0.50107646,0.05116565,0.42556056,-1.4149504,-0.19638841,1.7841654
1.2021316,2.2452564,0.10606707,1.3128527,0.31282827,1.2914885,-1.6594132,1.0443435,0.675634,0.6642613,1.5731863,0.6592253,0.8404115,-0.39672592,0.5876832,1.2734727,1.5950766,0.2642349,1.6552153,1.283737,-0.5546544
-1.7946684,-0.8874785,1.029146,0.37780407,0.74304515,1.4604264,0.38291466,0.56883025,0.8143143,-1.0686892,1.2840931,-0.41103503,0.011100262,-0.93627757,0.8117493,-0.23052348,1.5368525,-0.7573568,-0.28042418,0.26002002,-1.7660161
0.25309137,0.78386545,-1.893072,0.15929982,0.97697127,1.180506,-0.2583851,0.04941328,0.31165624,-0.39742085,1.36155,0.93704355,-0.7177625,1.2764194,-0.84017164,1.3274547,0.08272416,-0.8304152,0.32016593,-2.0564625,0.19051044
0.62045944,0.27435032,-1.3167142,-0.17944378,0.61734706,0.39739937,-0.2943081,0.48709574,-2.6532671,0.29001743,0.80295753,1.0068712,-0.03320843,0.46914154,1.3213942,-0.8122695,-1.7323589,-0.86041415,0.5926278,-0.06050341,2.2073748
0.5454483,1.764826,1.3245484,1.4602264,-0.22618988,0.9970999,1.1918095,0.38729173,0.34515294,2.1012132,0.49683642,-1.611137,0.2607395,-0.05217246,-1.1428214,0.9390515,1.5259134,-1.211605,0.88964933,-0.26237565,2.6711054
-0.5095766,-1.0333816,0.7871633,-1.1994469,0.7588934,1.0591449,0.7245325,-0.20177983,-0.7633649,0.42556837,-0.64818233,0.9331312,0.31517345,0.8747003,1.126005,-0.60342675,1.1075646,-0.016382284,0.91661674,0.3299163,0.22605744
0.7734098,-0.1735457,-0.36955538,-0.01080165,-1.0083396,-0.22540183,-0.87780327,0.11792344,-0.16023016,0.1426981,0.5854605,0.45565796,1.0690311,0.43234915,0.8192109,1.0087583,0.45798078,-0.82384145,0.253032,0.65799826,0.5306001
0.5128176,0.112994805,-1.4382746,0.8576586,-0.6382716,0.3501478,-0.53412586,-0.61913073,-0.75109714,0.9564565,-0.78761137,1.3416748,-1.0590795,-0.4449091,-0.8801005,-1.1885115,0.46167308,0.34667075,-0.15125537,1.1381955,-0.4533964
0.74750507,0.120889455,0.76742625,-1.5474372,-0.8856242,-1.0201375,2.6629379,0.6845901,-0.5393905,1.8028034,-0.9716704,0.08208467,-0.94462264,-1.2138137,1.0998601,0.115253076,1.8689678,1.2839034,1.2055957,-0.90550184,-0.7278612
-0.77323484,-0.2704319,-1.0129958,0.9426651,0.24692337,0.34964696,0.46118096,0.92008406,-0.44459355,-1.3304169,-1.3009607,0.7928921,0.003615465,0.17394087,0.47205007,2.3146453,1.2011131,0.86215705,-0.6292722,-2.014137,1.545824
0.95995456,0.4153065,2.342981,-1.4975036,0.6205655,0.68964374,0.15692553,-1.4607593,0.8749221,2.5695584,1.0119584,1.6148688,-0.6991471,0.35079366,-1.9868009,1.3155055,-1.7669228,-0.334158,0.018949363,-0.272067,-0.8845081
1.9061413,1.3026123,1.0541171,0.7279534,0.7403895,0.098096184,0.24898243,0.74846864,1.4028505,1.1952984,0.770535,0.38234472,0.008426866,-1.4994558,0.7815455,0.98926663,0.98571336,1.2966499,2.555739,-0.303464,0.2691807
