-0.35989958,-0.026008375,0.11363676,0.37657127,0.3885842,-0.22119507,0.20238286,0.33487332,-0.217727,0.34028655,-1.0147113,0.6912874,0.18868239,-0.25307813,-0.2184588,-0.10357191,0.2353028,1.3843459,-0.23404218,-1.4824873,0.40626007
-0.28797942,-0.8882307,0.14343598,0.41460392,-0.30911034,1.1630954,1.1487079,-0.34288743,-0.45263806,0.27763033,-1.3868663,1.368355,-2.155479,-0.8483081,-0.15634066,-0.11930625,0.39236242,0.4103448,0.025250986,-1.0174193,0.5509506
-0.750686,-0.41881907,0.41544265,0.77248937,0.69080836,0.19086161,0.37441424,-0.7326628,-0.19358867,0.53674185,-0.07233629,-0.929648,-0.8822461,-0.73312926,-0.07958782,-0.18654321,0.39969102,0.114669815,1.1076224,-0.2961713,0.6256132
-0.80781907,-1.1059362,0.45877308,0.28275037,0.6657075,-0.17404288,-0.4178961,0.3869441,-0.78446627,0.3759424,1.1375421,0.08777419,-1.7680289,-0.32673392,0.27464014,-0.18094468,0.800547,0.3174174,0.45588797,-0.52783734,0.5029782
0.08641188,1.2962021,0.4872279,0.3765375,-0.06653394,-1.47326,-0.75092953,-0.040214553,1.4929816,0.3787917,-1.1040266,-2.572273,0.69381964,0.24528672,-0.3993623,-0.6441754,-0.33300653,-0.9282759,-0.23505642,0.7427447,-0.016302248
0.048402384,-0.52476895,0.34471688,0.40710285,1.0834153,-0.55228984,-1.1172163,-0.3747908,-0.57203895,0.25901535,1.2279093,0.2848617,1.5655053,-0.22845244,0.64356697,-0.5894707,0.48367795,0.2844222,0.5210921,-0.07154801,-0.082240716
-0.31589088,0.26927155,0.13174744,0.24905618,0.113335535,-1.9256837,-1.4859054,-0.31621552,0.481714,0.2607552,0.78298795,-0.5818711,1.5465729,-0.5833516,0.037697375,-0.29343373,0.08136463,-1.9454464,0.038006246,-0.9553789,0.19678643
-0.24008185,0.34228688,0.42174053,0.6214434,-0.70584345,0.5631844,0.7234644,-0.4899623,0.67677677,0.25692537,-1.5433996,1.4859016,-0.22978865,0.18591014,-0.33942303,-0.60105467,0.43393233,-0.4310915,-0.2977342,0.020781385,0.5753068
-0.46479446,-0.4134935,0.54629964,0.5950436,0.6207224,0.010757962,-0.24222565,-0.61712873,-0.0039655566,0.36827666,0.5230398,-3.1488004,0.8361717,-1.2869213,0.32340753,-0.40755883,0.34104964,-0.149641,0.3751887,-0.38158548,0.46082768
1.4750293,1.8615826,0.17183882,-0.51850355,-1.5668212,0.044060368,1.6030403,1.2822028,0.8256922,0.15232588,-2.0169528,0.7707478,-0.79384965,1.6414366,-0.77839625,-0.1147424,-0.71309423,0.32095525,-1.3052721,0.95736307,-0.9730714
